lat,lon,kind,cls,prec,fish,date,season,sector,dist,zone,title,comment,depth,method,catch,src,url,orig,sid
60.131824,31.567786,fishing,B,100,Окунь,2021-12-12,ice,Кобона / южный берег,40.4,core,Чёрное (губа Чёрная Сатама),"Открытие зимнего сезона у Чёрного: клёв слабый, мелкий окунь на уху.",,"зимняя удочка, палатка",,fishing-report.ru,https://fishing-report.ru/18333/,,18333
60.133886,31.605446,fishing,B,100,Щука,2021-12,,Кобона / южный берег,38.3,core,Чёрное (губа Чёрная Сатама),"Три поклёвки щуки, реализована одна; мороз снизил активность рыбы.",,,1 щука,fishing-report.ru,https://fishing-report.ru/18142/,,18142
60.451139,32.945364,fishing,B,100,Налим,2021-11-13,open_water,Свирская губа / устье Свири,52.7,core,Нижняя Паша у Свирицы,Налим на нижней Паше 13–14 ноября.,,,,fishing-report.ru,https://fishing-report.ru/16900/,,16900
60.470804,32.902736,fishing,B,100,,2021-10,open_water,Свирская губа / устье Свири,52.8,core,Загубье (дельта Свири),Короткий отчёт с протоки у Загубья под Свирицей.,,,,fishing-report.ru,https://fishing-report.ru/16085/,,16085
60.240732,32.012897,fishing,B,100,Окунь,2021-10-08,open_water,Дубно,21.8,core,Ладога у Дубно,"Окунь брал вяло, к вечеру активизировался (08.10.2021).",,,,fishing-report.ru,https://fishing-report.ru/14053/,,14053
59.911808,31.395548,fishing,B,100,Щука,2021-10,open_water,Кобона / южный берег,54.3,core,Бухта Петрокрепость у Назии,Удачная ловля хищника — щука.,,спиннинг,,fishing-report.ru,https://fishing-report.ru/13972/,,13972
59.969472,31.418269,fishing,B,100,Окунь,2021-10,open_water,Кобона / южный берег,50.9,core,Бухта Петрокрепость,Окунь; удачный первый за много лет выезд на Ладогу.,,,,fishing-report.ru,https://fishing-report.ru/13963/,,13963
60.057829,32.339528,fishing,B,100,,2021-10-04,open_water,Нижний Волхов,5.7,core,Нижний Волхов у Иссада,"Волхов 4 октября: утром холодно, вода сильно упала, часть рыбы отпущена.",,,,fishing-report.ru,https://fishing-report.ru/11593/,,11593
59.981464,31.384679,fishing,B,100,,2021-09,open_water,Кобона / южный берег,52.3,core,Бухта Петрокрепость (восточная часть),Геометка отчёта без описания.,,,,fishing-report.ru,https://fishing-report.ru/10333/,,10333
59.933656,30.99826,fishing,B,100,Плотва,2021-09,open_water,Шлиссельбург / бухта Петрокрепость,74.4,ext,Нева в Шлиссельбурге,"Плотва на Неве в Шлиссельбурге, на повороте реки.",,,,fishing-report.ru,https://fishing-report.ru/9924/,,9924
60.4514,32.960831,fishing,B,100,,2021-08-27,open_water,Свирская губа / устье Свири,53.4,core,Нижняя Паша у Свирицы,Нижняя Паша у Свирицы: ни одной поклёвки (27.08.2021).,,,0,fishing-report.ru,https://fishing-report.ru/9487/,,9487
60.186123,32.193626,fishing,B,100,,2021-08,open_water,Креницы / Волховская губа,10.7,core,Волховская губа напротив Крениц,"С базы Креницы на лодке в Ладогу, ловля в заброс.",,спиннинг в заброс с лодки,,fishing-report.ru,https://fishing-report.ru/8997/,,8997
60.130961,32.330439,fishing,B,100,Щука,2021-08,open_water,Новая Ладога / устье Волхова,3.6,core,Креницы — устье Волхова,Щука у Крениц в устье Волхова.,,,,fishing-report.ru,https://fishing-report.ru/8392/,,8392
60.504441,32.95196,fishing,B,100,,2020-08-06,open_water,Свирская губа / устье Свири,57.4,ext,"Свирица, у турбазы (дельта Свири)",Под Свирицей в дождь и ветер: одна поклёвка — одна рыба (06.08.2020).,,,1 рыба,fishing-report.ru,https://fishing-report.ru/8004/,,8004
60.055375,32.341373,fishing,B,100,Синец,2021-05,open_water,Нижний Волхов,6.0,core,Нижний Волхов у Иссада,"Синец (сопа) клевал волнами, 2 мая.",,,,fishing-report.ru,https://fishing-report.ru/7090/,,7090
60.283298,32.630563,fishing,B,100,Густера; Плотва,,open_water,Вороново,27.3,core,Канал у Вороново,"На Волхове не клевало, на канале густера и плотва на фидер с опарышем; клёв осторожный.",,"фидер, опарыш",,fishing-report.ru,https://fishing-report.ru/7087/,,7087
59.908056,30.982882,fishing,B,100,Окунь,2021-06,open_water,Шлиссельбург / бухта Петрокрепость,76.1,ext,Верхняя Нева ниже Шлиссельбурга,Окунь на микроджиг с берега Невы примерно в 5 км ниже истока.,,"спиннинг, микроджиг",,fishing-report.ru,https://fishing-report.ru/5640/,,5640
60.11248,32.332952,fishing,B,100,Жерех,2021-06,open_water,Новая Ладога / устье Волхова,2.4,core,Новоладожский канал у устья Волхова,Первый жерех в Новой Ладоге (канал у устья Волхова).,,,,fishing-report.ru,https://fishing-report.ru/5631/,,5631
60.027601,31.509968,fishing,B,100,Плотва,2021-03,ice,Кобона / южный берег,44.3,core,Кобона — в сторону о-вов Зеленцы,"Ночная зимняя ловля плотвы с прикормкой на глубине около 6 м, клёв редкий; выход с берега у Кобоны.",6 м,"мормышка, прикормка, ночью",,fishing-report.ru,https://fishing-report.ru/2368/,,2368
60.475926,32.872726,fishing,B,100,Щука; Налим,2021-03,ice,Свирская губа / устье Свири,52.3,core,Ново-Свирский канал у Свирицы,Щука и налим с Ново-Свирского канала у устья Свири (вид по фото).,,,,fishing-report.ru,https://fishing-report.ru/2308/,,2308
60.251624,31.873992,fishing,B,100,,2021-02-14,ice,Лигово,28.5,core,Ладога между Лигово и Дубно,"Короткая зимняя заметка: лёд, сильный мороз.",,,,fishing-report.ru,https://fishing-report.ru/2051/,,2051
59.90869,31.473646,fishing,B,100,Окунь,2021-01,ice,Кобона / южный берег,50.5,core,Верхняя Шальдиха,"Выход на лёд у Верхней Шальдихи: вдали от берега поклёвок почти не было, окунь ловился в тростнике; на льду трещины.",,зимняя удочка,,fishing-report.ru,https://fishing-report.ru/1935/,,1935
60.013975,31.08696,fishing,B,100,,2021-01,ice,Шлиссельбург / бухта Петрокрепость,67.7,ext,Западный берег бухты Петрокрепость (у бухты Глубокой),"Открытие зимнего сезона 2021 г.: рыба капризная, подход к берегу через заповедный лес.",,зимняя удочка,,fishing-report.ru,https://fishing-report.ru/1933/,,1933
59.907043,31.467525,fishing,B,100,Окунь,2020-12,ice,Кобона / южный берег,50.9,core,"Шальдиха, кромка тростника","Пассивный окунь у границы тростника и чистой воды: сработала только мормышка, балансир и блесна пустые; отход от берега до 1 км.",,мормышка со льда,,fishing-report.ru,https://fishing-report.ru/1931/,,1931
60.092493,32.306857,fishing,B,100,Щука,,open_water,Нижний Волхов,1.4,core,Нижний Волхов у Новой Ладоги,"Щука на спиннинг в нижнем Волхове; фото летнее, опубликовано зимой.",,спиннинг,,fishing-report.ru,https://fishing-report.ru/1122/,,1122
59.938525,31.226467,fishing,C,700,Щука; Окунь,2021-09-15,open_water,Шлиссельбург / бухта Петрокрепость,62.1,ext,У Бугровского маяка,"Немного щук и окуней у Бугровского маяка; точка поставлена по маяку (OSM), т.к. геометка поста стоит в пруду в 5 км от берега.",,,,fishing-report.ru,https://fishing-report.ru/10331/,,10331
59.954165,31.038763,fishing,C,700,Окунь; Плотва; Лещ,2021-08-17,open_water,Шлиссельбург / бухта Петрокрепость,71.7,ext,Нева у крепости Орешек (исток Невы),"Окунь и плотва 150–250 г, подлещик ~350 г у Орешка; точка по крепости (OSM), геометка поста у Чёрной речки.",,,"окунь/плотва 150–250 г, подлещик 350 г",fishing-report.ru,https://fishing-report.ru/7181/,,7181
59.9497,31.4259,fishing,B,100,Окунь,,,Кобона / южный берег,51.2,core,Нижняя Шальдиха,Метка fish-search без описания: окунь у Нижней Шальдихи.,,,,fish-search.ru,https://fish-search.ru/kirovskiy-rayon/okun,,181
60.2664,31.735,fishing,B,100,Щука,,,Лигово,35.8,core,Ладога у Лигово (Кивгода),"Метка fish-search без описания: щука, около 2 км от берега у Лигово.",,,,fish-search.ru,https://fish-search.ru/leningradskaya-oblast/schuka,,183
60.2525,31.713,fishing,B,100,Щука,,,Лигово,36.1,core,Ладога у Лигово (Кивгода),"Метка fish-search без описания: щука, около 1 км от берега у Лигово.",,,,fish-search.ru,https://fish-search.ru/leningradskaya-oblast/schuka-184,,184
60.0053,31.1887,fishing,B,100,Плотва,,,Шлиссельбург / бухта Петрокрепость,62.3,ext,"Бухта Петрокрепость, 4 км от берега","Плотва в 4 км от берега (метка fish-search, район «Рижской поляны»).",,,,fish-search.ru,https://fish-search.ru/leningradskaya-oblast/plotva,,185
60.4413,32.9883,fishing,B,100,Лещ,2019-08,open_water,Свирская губа / устье Свири,53.6,core,Нижняя Паша у Подбережья,Лещ на джиг на нижней Паше у Подбережья (копия карточки FisherMap #9223).,,джиг,,FisherMap,https://fish-search.ru/podberezh-e/lesch,,8942
59.908,30.9827,fishing,B,100,Лещ; Плотва; Щука,2019-07,open_water,Шлиссельбург / бухта Петрокрепость,76.1,ext,Нева ниже Шлиссельбурга (Морозовка),"Лещ, плотва и щука на Неве в ~5 км ниже истока, много сходов (копия карточки FisherMap #11102).",,,,FisherMap,https://fish-search.ru/vsevolozhskiy-rayon/lesch-plotva-schuka,,10809
59.9245,30.9925,fishing,B,100,Судак,2019-09,open_water,Шлиссельбург / бухта Петрокрепость,75.0,ext,Нева у Шлиссельбурга,Судак на Неве у Шлиссельбурга в конце сезона (копия карточки FisherMap #13152).,,,,FisherMap,https://fish-search.ru/shlissel-burg/sudak,,12842
59.9241,30.9818,fishing,B,100,Плотва,2019-05,open_water,Шлиссельбург / бухта Петрокрепость,75.6,ext,Нева у Чёрной Речки,"Плотва на Неве у Чёрной Речки, без описания (копия карточки FisherMap #13396).",,,,FisherMap,https://fish-search.ru/chernaya-rechka-primorskiy/plotva,,13086
59.98628,31.088905,fishing,B,100,,,,Шлиссельбург / бухта Петрокрепость,68.2,ext,«Глубокое» у Кошкино,Метка «Глубокое» у Кошкино без описания (fish-search).,,,,fish-search.ru,https://fish-search.ru/koshkino/glubokoe,,21103
60.471319,32.893965,fishing,B,100,Щука; Окунь,2022-09,open_water,Свирская губа / устье Свири,52.6,core,Свирь у Свирицы,"Свирь у Свирицы: щука 1,8 кг на воблер «уточку».",,воблер,,fish-search.ru,https://fish-search.ru/poselok-svirica/lovlya-schuki-i-okunya,,22586
59.950341,31.065505,fishing,B,100,Окунь,2024-07-21,open_water,Шлиссельбург / бухта Петрокрепость,70.3,ext,Бухта Петрокрепость у Шлиссельбурга,Утренний окунь с лодки на всё подряд — два ведра к полудню.,,"спиннинг с лодки: попер, вертушка, воблер, джиг",2 ведра окуня,vpodsak.ru,https://vpodsak.ru/reports/rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-okunya-letnyaya-rybalka-21-iyulya-2024,,rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-okunya-letnyaya-rybalka-21-iyulya-2024
59.949723,31.069528,fishing,B,100,Окунь,2024-07-24,open_water,Шлиссельбург / бухта Петрокрепость,70.1,ext,Бухта Петрокрепость у Шлиссельбурга,"Летний окунь с лодки у Шлиссельбурга, около двух вёдер за утро.",,спиннинг с лодки,около 2 вёдер окуня,vpodsak.ru,https://vpodsak.ru/reports/rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-okunya-letnyaya-rybalka-24-iyulya-2024,,rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-okunya-letnyaya-rybalka-24-iyulya-2024
59.952827,31.056895,fishing,B,100,Щука,2024-10-30,open_water,Шлиссельбург / бухта Петрокрепость,70.7,ext,Бухта Петрокрепость у Шлиссельбурга,Осенняя щука на медленный воблер над затопленными полями травы.,,"спиннинг с лодки, воблер нейтральной плавучести",,vpodsak.ru,https://vpodsak.ru/reports/rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-shchuki-rybalka-osenyu-30-oktyabrya-2024,,rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-shchuki-rybalka-osenyu-30-oktyabrya-2024
59.951326,31.072124,fishing,B,100,Щука,2024-11-14,open_water,Шлиссельбург / бухта Петрокрепость,70.0,ext,Бухта Петрокрепость у Шлиссельбурга,"Поздняя осень, вода +3,5 °C: щука стоит локально, нужен подбор приманки.",,спиннинг с лодки,,vpodsak.ru,https://vpodsak.ru/reports/rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-shchuki-rybalka-osenyu-14-noyabrya-2024,,rybalka-v-leningradskoy-oblasti-shlisselburge-lovlya-na-spinning-shchuki-rybalka-osenyu-14-noyabrya-2024
60.04248,32.338313,fishing,B,100,Лещ,2024-11-10,open_water,Нижний Волхов,7.2,core,Нижний Волхов у Поляши,"Поздняя осень на Волхове: лещ на фидер с берега, лучше всего мотыль с опарышем.",,"фидер с берега; мотыль с опарышем, пшено в прикормку",,vpodsak.ru,https://vpodsak.ru/reports/rybalka-v-leningradskoy-oblasti-polyashe-lovlya-na-fider-leshcha-rybalka-osenyu-10-noyabrya-2024,,rybalka-v-leningradskoy-oblasti-polyashe-lovlya-na-fider-leshcha-rybalka-osenyu-10-noyabrya-2024
60.119162,32.318144,launch,C,150,,,,Новая Ладога / устье Волхова,2.2,core,Слип базы «Креницы» (Новая Ладога),"База отдыха: спуск лодок бесплатно, прокат лодок.",,,,boatfisher.ru (слипы),https://boatfisher.ru/karta-slipov/,,CCUuEGfZOC
60.115177,32.289881,launch,C,150,,,,Новая Ладога / устье Волхова,1.3,core,Слип турбазы «Горизонт» (Новая Ладога),"Оборудованный платный слип турбазы, выход в Новый канал.",,,,boatfisher.ru (слипы),https://boatfisher.ru/karta-slipov/,,CCUuEGWIKD
60.273429,32.666151,launch,C,500,,,,Вороново,27.9,core,Спуск на рыболовной базе в Вороново,Платный спуск на рыболовной базе.,,,,boatfisher.ru (слипы),https://boatfisher.ru/karta-slipov/,,CCUuEGxmCC
60.022826,31.557036,launch,C,300,,,,Кобона / южный берег,41.9,core,Слип турбазы «Кобона»,Платный спуск на турбазе у Староладожского канала.,,,,boatfisher.ru (слипы),https://boatfisher.ru/karta-slipov/,,CCUuEKEChA
60.178594,31.660567,launch,C,1500,,,,Лигово,36.0,core,Слип на Новоладожском канале (Белые Озерки),"Бесплатный слип на канале, проезд через базу платный.",,,,boatfisher.ru (слипы),https://boatfisher.ru/karta-slipov/,,CCUuEKQd9D
60.222333,31.9755,structure,A,400,,,,Дубно,22.0,core,Выход из Новоладожского канала в Ладогу у Дубно,"Проход для лодок из канала в озеро у Дубно (GPS из списка стоянок катамаранщика). Формат ГГ.ММ.ССс, проверен по о. Сухо.",,,,iv70.narod.ru,https://iv70.narod.ru/IV2/GPS_lattoka/GPSLad.htm,,Выход из Новоладожского канала в Ладогу у Дубно
60.22725,31.981806,structure,A,400,,,,Дубно,22.1,core,Протока Дубно,"Протока из канала в Ладогу в Дубно (GPS из списка стоянок катамаранщика). Формат ГГ.ММ.ССс, проверен по о. Сухо.",,,,iv70.narod.ru,https://iv70.narod.ru/IV2/GPS_lattoka/GPSLad.htm,,Протока Дубно
60.136611,32.226111,structure,A,400,,,,Креницы / Волховская губа,5.2,core,Протока «7 км» из канала в Ладогу,"Проход из канала в Ладогу примерно в 7 км западнее устья Волхова (GPS из списка стоянок). Формат ГГ.ММ.ССс, проверен по о. Сухо.",,,,iv70.narod.ru,https://iv70.narod.ru/IV2/GPS_lattoka/GPSLad.htm,,Протока «7 км» из канала в Ладогу
60.29853,32.58977,ice_incident,C,2000,,2009-12-20,ice,Вороново,27.1,core,"Заостровье: отрыв льдины, 1 чел. (2009)","Льдину с рыбаком отнесло примерно на 1 км от берега, его сняли с катера.",,,,47news.ru,https://47news.ru/articles/32023/,,47news:32023
60.07418,31.08212,ice_incident,C,1500,,2010-03-22,ice,Осиновец / западный берег,67.3,ext,"Коккорево: провал под лёд, 2 чел. (2010)","Двое рыбаков провалились под лёд у Коккорево, спасатели Шлиссельбурга доставили их на берег.",,,,47news.ru,https://47news.ru/articles/34091/,,47news:34091
60.33567,32.60256,ice_incident,C,800,,2012-01-18,ice,Вороново,30.9,core,"Кириково: провал под лёд, 1 чел. (2012)",Рыбак провалился под лёд примерно в 150 м от берега у Кириково и утонул.,,,,47news.ru,https://47news.ru/articles/51252/,,47news:51252
60.12818,31.57962,ice_incident,C,1500,,2012-02-19,ice,Кобона / южный берег,39.7,core,"Чёрное: трещина / отрыв припая, 2 чел. (2012)",Трещина длиной около 3 км отрезала двух рыбаков в километре от берега у Чёрного.,,,,47news.ru,https://47news.ru/articles/52047/,,47news:52047
60.13752,31.60591,ice_incident,C,1500,,2012-12-30,ice,Кобона / южный берег,38.3,core,"Чёрное: трещина / отрыв льдины, 10 чел. (2012)","С треснувшей льдины у Чёрного сняли 10 рыбаков, трещина прошла метрах в 200 от берега.",,,,АиФ Петербург (spb.aif.ru),https://spb.aif.ru/society/700654,,aif:700654
60.11337,31.5508,ice_incident,C,2000,,2013-01-16,ice,Кобона / южный берег,41.2,core,"Чёрное: трещина / отрыв льдины, 3 чел. (2013)",Троих рыбаков сняли с треснувшей льдины примерно в 2 км от берега у Чёрного.,,,,47news.ru,https://47news.ru/articles/60484/,,47news:60484
60.12324,31.3792,ice_incident,C,2500,,2013-01-22,ice,Кобона / южный берег,50.7,core,"о. Кареджи: отрыв льдины, 4 чел. (2013)",Четверо рыбаков оказались на дрейфующей льдине у острова Кареджи и были сняты спасателями.,,,,47news.ru,https://47news.ru/articles/60631/,,47news:60631
60.12818,31.57962,ice_incident,C,2000,,2013-01-23,ice,Кобона / южный берег,39.7,core,"Чёрное: отрыв льдины, 2 чел. (2013)","Двух рыбаков унесло на оторвавшейся льдине у Чёрного, их забрал катер на воздушной подушке.",,,,47news.ru,https://47news.ru/articles/60693/,,47news:60693
60.12474,31.11035,ice_incident,C,2500,,2014-02-25,ice,Осиновец / западный берег,65.6,ext,"Осиновецкая гавань: дрейф на льдине, 1 чел. (2014)","Рыбак дрейфовал на льдине у Осиновецкой гавани, к нему поднимали вертолёт МЧС.",,,,47news.ru,https://47news.ru/articles/72494/,,47news:72494
60.33431,32.56829,ice_incident,C,2000,,2014-03-21,ice,Вороново,29.8,core,"Кириково: трещина в припае, 3 чел. (2014)","Трещина в припае у Кириково отрезала трёх рыбаков, их вывезли спасатели ПСО Волхова.",,,,47news.ru,https://47news.ru/articles/73307/,,47news:73307
60.13713,31.60146,ice_incident,C,1500,,2014-12-28,ice,Кобона / южный берег,38.5,core,"Чёрное: провал под лёд, 2 чел. (2014)",Двое рыбаков провалились под лёд у Чёрного и погибли.,,,,47news.ru,https://47news.ru/articles/83859/,,47news:83859
59.92828,31.50788,ice_incident,C,3000,,2015-03-26,ice,Кобона / южный берег,47.8,core,"Лаврово–Шальдиха: эвакуация с опасного льда, 4 чел. (2015)",Во время рейда спасатели сняли со льда четырёх рыбаков между Лаврово и Шальдихой.,,,,47news.ru,https://47news.ru/articles/86916/,,47news:86916
60.12569,31.09221,ice_incident,C,1500,,2017-02-17,ice,Осиновец / западный берег,66.6,ext,"Осиновецкий маяк: отрыв льдины, 2 чел. (2017)",Из-за трещины у Осиновецкого маяка двое рыбаков оказались на оторвавшейся льдине и были спасены.,,,,47news.ru,https://47news.ru/articles/116524/,,47news:116524
60.12569,31.09221,ice_incident,C,1500,,2017-02-17,ice,Осиновец / западный берег,66.6,ext,"Осиновецкий маяк: отрыв льдины, 1 чел. (2017)",В тот же день у Осиновецкого маяка со льда сняли ещё одного рыбака.,,,,47news.ru,https://47news.ru/articles/116535/,,47news:116535
60.23085,32.12114,ice_incident,C,1500,,2017-03-19,ice,о. Птинов,17.1,core,"мыс Княжой: провал под лёд, 3 чел. (2017)","Трое рыбаков на мотосанях провалились под лёд у мыса Княжно, один умер от переохлаждения.",,,,47news.ru,https://47news.ru/articles/117861/,,47news:117861
60.13488,32.2907,ice_incident,C,1500,,2018-04-09,ice,Новая Ладога / устье Волхова,3.5,core,"Креницы: трещина, 3 чел. (2018)","Трещина отрезала от берега трёх рыбаков у базы «Креницы», их вывезли на СВП.",,,,47news.ru,https://47news.ru/articles/137181/,,47news:137181
60.12818,31.57962,ice_incident,C,1500,,2018-12-07,ice,Кобона / южный берег,39.7,core,"Чёрное: провал под лёд, 2 чел. (2018)","Двое рыбаков провалились под лёд в километре от Чёрного и выбрались, бросив снасти.",,,,47news.ru,https://47news.ru/articles/149399/,,47news:149399
60.0914,31.52236,ice_incident,C,2000,,2018-12-12,ice,Кобона / южный берег,42.8,core,"Леднево: отрыв льдины, 1 чел. (2018)","Льдину с рыбаком оторвало у Леднёво, спасатели нашли его примерно в 2 км от берега.",,,,47news.ru,https://47news.ru/articles/149597/,,47news:149597
60.07473,31.06858,ice_incident,C,1000,,2018-12-21,ice,Осиновец / западный берег,68.0,ext,"Коккорево: провал под лёд, 1 чел. (2018)","Мужчина провалился под лёд, гуляя вдоль берега у Коккорево, и выбрался сам.",,,,47news.ru,https://47news.ru/articles/150050/,,47news:150050
59.9562,31.55375,ice_incident,C,1500,,2020-02-10,ice,Кобона / южный берег,44.3,core,"Лаврово: травма на льду, 1 чел. (2020)","Пожилой рыбак сломал ногу в 150 м от берега у Лаврово, его вывезли на аэроботе.",,,,47news.ru,https://47news.ru/articles/169262/,,47news:169262
60.13478,32.29308,ice_incident,C,2500,,2020-02-15,ice,Новая Ладога / устье Волхова,3.5,core,"Новая Ладога: отрыв льдины, 2 чел. (2020)","Возле Новой Ладоги заметили оторвавшуюся льдину с двумя людьми, их эвакуировали спасатели.",,,,47news.ru,https://47news.ru/articles/169502/,,47news:169502
60.18704,31.01509,ice_incident,C,3000,,2020-02-20,ice,Осиновец / западный берег,71.4,ext,"Морье: пропал при проверке сетей, 1 чел. (2020)","Рыбак из Морья ушёл проверять сети на лодке и пропал, лодку нашли примерно в 2 км от берега.",,,,47news.ru,https://47news.ru/articles/170206/,,47news:170206
60.22474,31.97685,ice_incident,C,1500,,2021-03-25,ice,Дубно,22.1,core,"Дубно: провал под лёд, 3 чел. (2021)","Легковушка с тремя рыбаками ушла в полынью у Дубно, людей вывезли на СВП.",,,,47news.ru,https://47news.ru/articles/190633/,,47news:190633
60.12821,32.29259,ice_incident,C,1000,,2021-03-30,ice,Новая Ладога / устье Волхова,2.7,core,"Креницы: отрыв льдины, 6 чел. (2021)","У базы «Креницы» на отколовшейся льдине оказались трое рыбаков, попутно спасатели забрали ещё троих.",,,,47news.ru,https://47news.ru/articles/190864/,,47news:190864
60.14129,32.28571,ice_incident,C,2000,,2021-12-24,ice,Креницы / Волховская губа,4.2,core,"Креницы: поломка техники на льду, 3 чел. (2021)","У троих рыбаков заглохла мотособака примерно в 2 км от Креницы, их вывезли спасатели.",,,,47news.ru,https://47news.ru/articles/205120/,,47news:205120
60.01421,31.52235,ice_incident,C,3000,,2022-01-11,ice,Кобона / южный берег,44.0,core,"Кобона: заблудился в тумане, 1 чел. (2022)",Пожилой рыбак потерялся в тумане на льду у Кобоны и был вывезен на аэролодке.,,,,47news.ru,https://47news.ru/articles/205876/,,47news:205876
60.52536,32.6033,ice_incident,C,2000,,2023-01-08,ice,Свирица / Загубская губа,49.9,core,"Сторожно: провал под лёд, 2 чел. (2023)","Двое на снегоходах провалились под лёд у Сторожно, выбрались и ждали эвакуации на льдине.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1010,,tg:acclenobl/1010
59.99957,31.36769,ice_incident,C,2000,,2023-02-01,ice,Кобона / южный берег,52.7,core,"о-ва Зеленцы: заблудились на льду, 3 чел. (2023)","Трое рыбаков заблудились на льду у острова Зеленец, спасатели вывезли их на берег.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1103,,tg:acclenobl/1103
60.01618,31.53044,ice_incident,C,2000,,2023-03-17,ice,Кобона / южный берег,43.5,core,"Кобона: трескающийся лёд, 2 чел. (2023)","У Кобоны под двумя рыбаками стал трескаться лёд, их снаряжение провалилось, людей вывезли.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1219,,tg:acclenobl/1219
60.07178,31.08596,ice_incident,C,1500,,2023-03-23,ice,Осиновец / западный берег,67.1,ext,"Коккорево: отрыв льдины, 1 чел. (2023)",У Коккорево оторвалась льдина с рыбаком; спасателям пришлось идти к нему по воде.,,,,47news.ru,https://47news.ru/articles/228318/,,47news:228318
60.02116,31.09281,ice_incident,C,1000,,2023-03-25,ice,Шлиссельбург / бухта Петрокрепость,67.3,ext,"бухта Глубокая: отрыв льдины, 1 чел. (2023)","Рыбак на оторвавшейся льдине в бухте Глубокой спасся сам, пройдя до берега по пояс в воде.",,,,47news.ru,https://47news.ru/articles/228507/,,47news:228507
60.0914,31.52236,ice_incident,C,2000,,2023-04-03,ice,Кобона / южный берег,42.8,core,"Леднево: отрыв льдины, 12 чел. (2023)","У Леднево примерно в 2 км от берега оторвало льдину с 12 рыбаками, всех сняли спасатели.",,,,47news.ru,https://47news.ru/articles/228905/,,47news:228905
60.08347,31.53596,ice_incident,C,1500,,2023-12-02,ice,Кобона / южный берег,42.1,core,"Леднево: провал под лёд, 1 чел. (2023)",Мужчина провалился под лёд Ладоги у Леднево и погиб.,,,,47news.ru,https://47news.ru/articles/241948/,,47news:241948
60.13488,32.2907,ice_incident,C,1500,,2023-12-18,ice,Новая Ладога / устье Волхова,3.5,core,"Креницы: отрыв льдины, 1 чел. (2023)","Мужчина оказался на оторвавшейся льдине у Креницы, его снегоход утонул; спасён.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1805,,tg:acclenobl/1805
59.9146,31.38334,ice_incident,C,2000,,2023-12-19,ice,Кобона / южный берег,54.8,core,"Назия: отрезаны открытой водой у берега, 2 чел. (2023)","Двух рыбаков с собакой отрезала от берега открытая вода у Назии, их вывезли в темноте.",,,,47news.ru,https://47news.ru/articles/242894/,,47news:242894
59.97038,31.08479,ice_incident,C,1500,,2023-12-26,ice,Шлиссельбург / бухта Петрокрепость,68.8,ext,"Кошкино: провал мотособаки, 3 чел. (2023)","У троих рыбаков у Кошкино под лёд ушла мотособака, людей доставили на берег.",,,,47news.ru,https://47news.ru/articles/243207/,,47news:243207
60.01421,31.52235,ice_incident,C,3000,,2024-01-10,ice,Кобона / южный берег,44.0,core,"Кобона: заблудился в темноте, 1 чел. (2024)",Рыбак потерял направление в темноте и был найден спасателями у Кобоны.,,,,47news.ru,https://47news.ru/articles/243798/,,47news:243798
59.99957,31.36769,ice_incident,C,2000,,2024-02-22,ice,Кобона / южный берег,52.7,core,"о-ва Зеленцы: отцепился прицеп мотособаки, 3 чел. (2024)","При переезде по льду у Зеленца отцепился прицеп с женщиной, рядом у двух рыбаков провалилась мотособака.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1861,,tg:acclenobl/1861
60.01421,31.52235,ice_incident,C,3000,,2024-02-29,ice,Кобона / южный берег,44.0,core,"Кобона: заблудился, 1 чел. (2024)","75-летний рыбак не смог найти дорогу к машине у Кобоны, его нашли на СВП.",,,,47news.ru,https://47news.ru/articles/246336/,,47news:246336
60.01618,31.53044,ice_incident,C,2000,,2024-02-29,ice,Кобона / южный берег,43.5,core,"Кобона: провал под лёд, 2 чел. (2024)",Двое рыбаков на снегоходе провалились под лёд у Кобоны и сами добрались до берега.,,,,47news.ru,https://47news.ru/articles/246359/,,47news:246359
60.01618,31.53044,ice_incident,C,2000,,2024-03-03,ice,Кобона / южный берег,43.5,core,"Кобона: разрушение льда, 3 чел. (2024)","Троих рыбаков у Кобоны отрезал разрушающийся лёд, один уже побывал в воде.",,,,Telegram: Аварийно-спасательная служба ЛО (t.me/acclenobl),https://t.me/acclenobl/1868,,tg:acclenobl/1868
